prolific_ID,party,pol_affil,age,gender,ethnicity,StartDate,EndDate,attention_check_1,attention_check_2,treatment,stance,condition,aligned,vax_1,vax_2,vax_3,vax_4,elec_1,elec_2,elec_3,elec_4,dep_1,dep_2,dep_3,dep_4,dv_response_mean_vax,dv_response_mean_elec,dv_response_mean_dep,vax_partisanship,elec_partisanship,dep_partisanship,authorship
60df2cf84c6912e1e87d887f,dem,Democrat,27,Male,Caucasian/White,2023-10-05 18:53:26,2023-10-05 19:02:25,On-line sources only,Actively Engaged,human,against,human_against,0,100.0,100.0,100.0,100.0,0.0,17.0,0.0,2.0,14.0,5.0,3.0,4.0,100.0,4.75,6.5,Strong Republican,Strong Republican,Moderate Democrat,Journalist
610796f1301fccdca446af57,dem,Democrat,21,Female,African American/Black,2023-10-05 19:02:25,2023-10-05 19:05:29,On-line sources only,Actively Engaged,control,na,control,0,52.0,51.0,52.0,51.0,50.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,51.5,50.25,50.0,,,,Politician
5c9b1b5c441b4700179b17b2,dem,Democrat,51,Female,Caucasian/White,2023-10-05 19:00:22,2023-10-05 19:05:57,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,96.0,62.0,82.0,81.0,4.0,4.0,0.0,4.0,63.0,65.0,50.0,57.0,80.25,3.0,58.75,Strong Democrat,Moderate Republican,Independent / non-partisan / politically neutral,AI language model
5d979a7705d4d60017b154c6,dem,Democrat,33,Male,Asian or Pacific Islander,2023-10-05 19:06:45,2023-10-05 19:11:15,On-line sources only,Actively Engaged,repub,for,repub_for,0,100.0,100.0,100.0,100.0,0.0,20.0,0.0,0.0,100.0,100.0,50.0,100.0,100.0,5.0,87.5,Strong Democrat,Strong Republican,Strong Republican,Politician
5f36bde6d3369c0cadac39bf,dem,Democrat,53,Male,Caucasian/White,2023-10-05 19:04:37,2023-10-05 19:16:43,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,68.0,53.0,50.0,52.0,0.0,1.0,0.0,100.0,11.0,20.0,4.0,35.0,55.75,25.25,17.5,Moderate Republican,Strong Democrat,Moderate Democrat,AI language model
5bc50c8c4b33560001091793,dem,Democrat,35,Female,Caucasian/White,2023-10-05 19:12:25,2023-10-05 19:16:59,On-line sources only,Actively Engaged,human,for,human_for,0,15.0,0.0,14.0,0.0,16.0,21.0,29.0,76.0,78.0,88.0,73.0,68.0,7.25,35.5,76.75,Moderate Republican,Independent / non-partisan / politically neutral,Strong Republican,Policy Expert
5c4d1a6c9ce35100019dbc88,dem,Democrat,35,Male,Caucasian/White,2023-10-05 19:15:09,2023-10-05 19:18:46,On-line sources only,Actively Engaged,dem,for,dem_for,1,80.0,65.0,60.0,75.0,27.0,29.0,14.0,5.0,25.0,34.0,42.0,40.0,70.0,18.75,35.25,Moderate Democrat,Independent / non-partisan / politically neutral,Moderate Republican,Student
5a59305aeedc320001427f5f,dem,Democrat,70,Male,Caucasian/White,2023-10-05 19:13:14,2023-10-05 19:19:18,On-line sources only,Actively Engaged,human,against,human_against,0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,100.0,0.0,8.75,Strong Republican,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Journalist
6400fe4c3c456ce3f67299fd,dem,Democrat,41,Male,Caucasian/White,2023-10-05 19:17:31,2023-10-05 19:22:10,On-line sources only,Actively Engaged,repub,against,repub_against,0,100.0,100.0,90.0,100.0,0.0,0.0,0.0,0.0,15.0,25.0,3.0,15.0,97.5,0.0,14.5,Moderate Republican,Independent / non-partisan / politically neutral,Moderate Democrat,Politician
63d446c3967e8a971dfd96b5,dem,Democrat,54,Female,Caucasian/White,2023-10-05 19:15:26,2023-10-05 19:22:52,On-line sources only,Actively Engaged,dem,against,dem_against,1,40.0,30.0,42.0,30.0,31.0,34.0,30.0,30.0,61.0,31.0,28.0,28.0,35.5,31.25,37.0,Moderate Democrat,Strong Democrat,Strong Democrat,Activist
63d81bc7c218d6206ae6689b,dem,Democrat,51,Female,Caucasian/White,2023-10-05 19:20:27,2023-10-05 19:25:23,On-line sources only,Actively Engaged,dem,against,dem_against,1,100.0,81.0,90.0,88.0,0.0,10.0,0.0,0.0,100.0,0.0,0.0,0.0,89.75,2.5,25.0,Moderate Democrat,Independent / non-partisan / politically neutral,Strong Democrat,Journalist
6266b4ea9408fc167507d923,dem,Democrat,51,Female,African American/Black,2023-10-05 19:21:36,2023-10-05 19:27:42,On-line sources only,Actively Engaged,human,for,human_for,0,100.0,93.0,100.0,100.0,57.0,70.0,7.0,64.0,91.0,90.0,52.0,62.0,98.25,49.5,73.75,Moderate Democrat,Independent / non-partisan / politically neutral,Moderate Republican,AI language model
60fec5f2165a4ff41aafa0bb,dem,Democrat,39,Female,Caucasian/White,2023-10-05 19:21:39,2023-10-05 19:28:28,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,80.0,90.0,90.0,90.0,20.0,20.0,0.0,0.0,10.0,10.0,10.0,10.0,87.5,10.0,10.0,Strong Democrat,Moderate Democrat,Strong Republican,AI language model
5f71445c1b1cd777730b95f0,dem,Democrat,21,Male,Hispanic or Latino,2023-10-05 19:28:58,2023-10-05 19:36:59,On-line sources only,Actively Engaged,repub,against,repub_against,0,75.0,75.0,90.0,60.0,5.0,60.0,0.0,0.0,0.0,5.0,0.0,5.0,75.0,16.25,2.5,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Politician
63cffe69ec33b3a776d6660e,dem,Democrat,31,Male,Caucasian/White,2023-10-05 19:32:57,2023-10-05 19:37:06,On-line sources only,Actively Engaged,dem,for,dem_for,1,90.0,94.0,77.0,97.0,0.0,62.0,0.0,0.0,85.0,97.0,50.0,78.0,89.5,15.5,77.5,Strong Democrat,Moderate Democrat,Moderate Republican,Policy Expert
63e548215b42b3f3aa069dc2,dem,Democrat,36,Male,African American/Black,2023-10-05 19:30:48,2023-10-05 19:39:35,On-line sources only,Actively Engaged,control,na,control,0,80.0,49.0,70.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.25,0.0,0.0,,,,Professor
6117214062a6bb7bee98def6,dem,Democrat,55,Female,Caucasian/White,2023-10-05 19:28:58,2023-10-05 19:41:37,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,90.0,90.0,90.0,92.0,5.0,5.0,0.0,0.0,40.0,40.0,17.0,50.0,90.5,2.5,36.75,Moderate Republican,Strong Democrat,Moderate Democrat,Journalist
56ec9fa4f9ffc4000ac1941b,dem,Democrat,36,Male,Caucasian/White,2023-10-05 19:38:38,2023-10-05 19:43:17,On-line sources only,Actively Engaged,dem,for,dem_for,1,58.0,57.0,61.0,38.0,10.0,21.0,16.0,6.0,34.0,33.0,29.0,26.0,53.5,13.25,30.5,Moderate Democrat,Independent / non-partisan / politically neutral,Moderate Republican,Activist
60fe4cecfe7d457373644c61,dem,Democrat,27,Female,Hispanic or Latino,2023-10-05 19:34:37,2023-10-05 19:44:33,On-line sources only,Actively Engaged,repub,for,repub_for,0,89.0,90.0,25.0,96.0,18.0,69.0,30.0,14.0,40.0,50.0,25.0,50.0,75.0,32.75,41.25,Moderate Democrat,Moderate Republican,Strong Republican,Journalist
5dbd1569f8223b28d73ed6ae,dem,Democrat,68,Female,Caucasian/White,2023-10-05 19:35:07,2023-10-05 19:45:01,On-line sources only,Actively Engaged,human,against,human_against,0,100.0,90.0,85.0,85.0,5.0,8.0,0.0,0.0,10.0,10.0,10.0,10.0,90.0,3.25,10.0,Strong Republican,Moderate Democrat,Moderate Democrat,AI language model
5b53bf0802660200017909e1,dem,Democrat,33,Female,Asian or Pacific Islander,2023-10-05 19:45:10,2023-10-05 19:48:08,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,100.0,100.0,100.0,100.0,0.0,24.0,0.0,0.0,10.0,72.0,7.0,4.0,100.0,6.0,23.25,Moderate Democrat,Moderate Democrat,Moderate Democrat,Journalist
63192b009a902051e89fabf1,dem,Democrat,61,Female,Caucasian/White,2023-10-05 19:45:58,2023-10-05 19:52:58,"Mostly on-line sources, with some television and print news",Actively Engaged,no role-play,against,no role-play_against,0,5.0,33.0,60.0,25.0,0.0,1.0,10.0,0.0,60.0,88.0,50.0,72.0,30.75,2.75,67.5,Independent / non-partisan / politically neutral,Moderate Democrat,Independent / non-partisan / politically neutral,Policy Expert
60ff49adb870d28d817836c3,dem,Democrat,22,Female,Other,2023-10-05 19:50:15,2023-10-05 19:53:53,On-line sources only,Actively Engaged,human,against,human_against,0,100.0,100.0,100.0,100.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.25,0.0,Strong Democrat,Strong Democrat,Strong Democrat,AI language model
61621ff9f36ccaf91649b0ae,dem,Democrat,35,Female,Caucasian/White,2023-10-05 19:50:41,2023-10-05 19:55:24,"Mostly on-line sources, with some television and print news",Actively Engaged,human,for,human_for,0,82.0,85.0,84.0,67.0,0.0,0.0,0.0,0.0,11.0,17.0,8.0,8.0,79.5,0.0,11.0,Strong Democrat,Moderate Democrat,Strong Republican,Politician
6109538891589557506501b2,dem,Democrat,31,Female,Caucasian/White,2023-10-05 19:54:01,2023-10-05 19:57:06,On-line sources only,Actively Engaged,dem,against,dem_against,1,50.0,65.0,70.0,60.0,10.0,25.0,0.0,10.0,20.0,70.0,30.0,20.0,61.25,11.25,35.0,Moderate Republican,Moderate Republican,Strong Democrat,Journalist
63d7e70fd618cbdb3e2f3aa7,dem,Democrat,37,Female,Caucasian/White,2023-10-05 19:50:59,2023-10-05 19:57:42,On-line sources only,Actively Engaged,control,na,control,0,95.0,100.0,90.0,95.0,0.0,0.0,0.0,0.0,10.0,30.0,15.0,15.0,95.0,0.0,17.5,,,,Journalist
5e6482c9142c3c204d56baa0,dem,Democrat,35,Male,Caucasian/White,2023-10-05 19:55:25,2023-10-05 20:00:08,On-line sources only,Actively Engaged,repub,against,repub_against,0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Strong Republican,Strong Democrat,Moderate Democrat,AI language model
63d410114a361b7bee9c12b9,dem,Democrat,36,Female,African American/Black,2023-10-05 19:56:37,2023-10-05 20:02:00,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,100.0,100.0,100.0,100.0,1.0,25.0,1.0,17.0,2.0,0.0,0.0,0.0,100.0,11.0,0.5,Strong Republican,Strong Republican,Strong Democrat,Politician
631813267e7e782d6759550b,dem,Democrat,27,Male,Caucasian/White,2023-10-05 20:01:09,2023-10-05 20:03:47,On-line sources only,Actively Engaged,dem,against,dem_against,1,91.0,20.0,85.0,85.0,30.0,30.0,0.0,9.0,0.0,0.0,0.0,0.0,70.25,17.25,0.0,Independent / non-partisan / politically neutral,Moderate Democrat,Strong Democrat,Student
62fcdbdd2bc88e5f058ca548,dem,Democrat,45,Male,Caucasian/White,2023-10-05 20:00:28,2023-10-05 20:04:15,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,100.0,98.0,93.0,100.0,24.0,42.0,36.0,31.0,0.0,0.0,0.0,0.0,97.75,33.25,0.0,Independent / non-partisan / politically neutral,Strong Democrat,Strong Republican,AI language model
63ead665638c8546d8c3a962,dem,Democrat,21,Female,Caucasian/White,2023-10-05 19:58:38,2023-10-05 20:04:30,On-line sources only,Actively Engaged,repub,for,repub_for,0,100.0,100.0,95.0,100.0,70.0,70.0,50.0,70.0,20.0,20.0,10.0,20.0,98.75,65.0,17.5,Moderate Republican,Moderate Democrat,Moderate Republican,Activist
6108f32a34565a2e8ef2925b,dem,Democrat,37,Female,Caucasian/White,2023-10-05 19:54:35,2023-10-05 20:09:06,On-line sources only,Actively Engaged,repub,for,repub_for,0,100.0,100.0,100.0,100.0,95.0,95.0,60.0,95.0,50.0,53.0,15.0,40.0,100.0,86.25,39.5,Strong Democrat,Strong Democrat,Strong Republican,Policy Expert
63c6c86379d754f53136d84c,dem,Democrat,68,Female,Caucasian/White,2023-10-05 20:03:37,2023-10-05 20:10:06,On-line sources only,Actively Engaged,dem,for,dem_for,1,100.0,100.0,100.0,100.0,82.0,80.0,0.0,71.0,30.0,18.0,20.0,20.0,100.0,58.25,22.0,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Moderate Republican,AI language model
64d5051ea81ec868d6dbd0ee,dem,Democrat,48,Female,Caucasian/White,2023-10-05 20:06:16,2023-10-05 20:12:25,On-line sources only,Actively Engaged,control,na,control,0,83.0,77.0,82.0,83.0,22.0,29.0,17.0,17.0,60.0,60.0,54.0,58.0,81.25,21.25,58.0,,,,AI language model
57f433b5b0aca300010a9981,dem,Democrat,71,Female,Caucasian/White,2023-10-05 20:03:07,2023-10-05 20:12:27,On-line sources only,Actively Engaged,human,against,human_against,0,100.0,100.0,95.0,100.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,98.75,4.75,0.0,Strong Republican,Strong Democrat,Strong Democrat,Journalist
6088c08b5db0d7af3daf4b69,dem,Democrat,42,Female,Hispanic or Latino,2023-10-05 19:53:31,2023-10-05 20:12:31,On-line sources only,Actively Engaged,control,na,control,0,28.0,49.0,5.0,50.0,100.0,100.0,40.0,100.0,0.0,16.0,0.0,57.0,33.0,85.0,18.25,,,,Activist
5736b0a312d1d8000e35389d,dem,Democrat,66,Female,Caucasian/White,2023-10-05 20:01:30,2023-10-05 20:12:59,On-line sources only,Actively Engaged,repub,against,repub_against,0,60.0,60.0,70.0,60.0,5.0,0.0,0.0,0.0,70.0,100.0,60.0,50.0,62.5,1.25,70.0,Moderate Republican,Strong Democrat,Strong Democrat,AI language model
5dea96a5770a431bbed1efb2,dem,Democrat,66,Female,Caucasian/White,2023-10-05 20:03:41,2023-10-05 20:15:10,On-line sources only,Actively Engaged,human,for,human_for,0,50.0,40.0,50.0,45.0,2.0,1.0,10.0,0.0,10.0,10.0,0.0,0.0,46.25,3.25,5.0,"Other (Libertarian, Green Party, etc.)","Other (Libertarian, Green Party, etc.)",Strong Republican,AI language model
65021e117f3d1ce2950f611c,dem,Independent,36,Male,Caucasian/White,2023-10-05 20:11:14,2023-10-05 20:17:30,On-line sources only,Actively Engaged,repub,for,repub_for,0,100.0,90.0,90.0,95.0,20.0,49.0,0.0,0.0,15.0,19.0,12.0,14.0,93.75,17.25,15.0,Strong Democrat,Moderate Democrat,Strong Republican,Student
5df7b79c6887bc562a3022c6,dem,Democrat,60,Male,Caucasian/White,2023-10-05 20:11:52,2023-10-05 20:18:20,On-line sources only,Actively Engaged,dem,for,dem_for,1,40.0,39.0,50.0,24.0,9.0,9.0,9.0,10.0,49.0,50.0,55.0,60.0,38.25,9.25,53.5,Moderate Democrat,Strong Democrat,Moderate Republican,Policy Expert
6298a9085d14b6e56be0c482,dem,Democrat,32,Female,Hispanic or Latino,2023-10-05 20:18:41,2023-10-05 20:21:51,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,86.0,85.0,77.0,95.0,9.0,23.0,0.0,18.0,13.0,15.0,16.0,8.0,85.75,12.5,13.0,Moderate Republican,Moderate Democrat,Moderate Democrat,Student
61536cd5842e5b40639fa99b,dem,Democrat,61,Male,Caucasian/White,2023-10-05 20:15:11,2023-10-05 20:23:51,On-line sources only,Actively Engaged,human,against,human_against,0,95.0,87.0,86.0,86.0,3.0,4.0,0.0,2.0,60.0,60.0,60.0,60.0,88.5,2.25,60.0,Strong Republican,Moderate Democrat,Moderate Democrat,Activist
63bd0327f50b98c5d4f9c628,dem,Democrat,53,Female,Caucasian/White,2023-10-05 20:11:45,2023-10-05 20:24:20,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,75.0,81.0,74.0,71.0,63.0,43.0,62.0,67.0,60.0,66.0,66.0,74.0,75.25,58.75,66.5,Independent / non-partisan / politically neutral,Moderate Democrat,Moderate Republican,Journalist
62aa28c1027ae7d68ef3571c,dem,Democrat,21,Female,Caucasian/White,2023-10-05 20:22:50,2023-10-05 20:26:52,On-line sources only,Actively Engaged,human,for,human_for,0,100.0,100.0,100.0,100.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0,0.0,Strong Democrat,Moderate Republican,Strong Republican,Student
5d0a1045b318b6001742ea0a,dem,Democrat,56,Female,Caucasian/White,2023-10-05 20:25:10,2023-10-05 20:31:08,On-line sources only,Actively Engaged,dem,against,dem_against,1,88.0,100.0,100.0,100.0,0.0,19.0,0.0,8.0,0.0,0.0,0.0,0.0,97.0,6.75,0.0,Moderate Democrat,Strong Democrat,Strong Democrat,Policy Expert
60ecb502739c4b998218da12,dem,Democrat,31,Male,Caucasian/White,2023-10-05 20:28:22,2023-10-05 20:31:30,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,38.0,75.0,65.0,68.0,69.0,64.0,29.0,50.0,27.0,67.0,38.0,50.0,61.5,53.0,45.5,Moderate Democrat,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Activist
5f87778f003f911a5bf6cbd9,dem,Democrat,24,Male,Caucasian/White,2023-10-05 20:27:44,2023-10-05 20:34:56,On-line sources only,Actively Engaged,human,for,human_for,0,100.0,100.0,100.0,100.0,10.0,20.0,0.0,10.0,0.0,15.0,0.0,2.0,100.0,10.0,4.25,Strong Democrat,Moderate Republican,Strong Republican,Activist
5e790129bd76c94a7b3aa7b6,dem,Democrat,62,Female,African American/Black,2023-10-05 20:28:46,2023-10-05 20:35:53,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,90.0,91.0,95.0,100.0,0.0,0.0,0.0,0.0,8.0,9.0,4.0,20.0,94.0,0.0,10.25,"Other (Libertarian, Green Party, etc.)",Strong Democrat,Moderate Democrat,Activist
6294de1b341cd20e308d1a4a,dem,Democrat,27,Female,Caucasian/White,2023-10-05 20:31:29,2023-10-05 20:36:43,On-line sources only,Actively Engaged,repub,against,repub_against,0,95.0,100.0,100.0,95.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,5.0,0.0,Moderate Republican,Moderate Democrat,Strong Democrat,Activist
6348801ddd19d0c7bfddac73,dem,Democrat,76,Female,Caucasian/White,2023-10-05 20:26:49,2023-10-05 20:37:09,On-line sources only,Actively Engaged,repub,against,repub_against,0,14.0,5.0,50.0,19.0,19.0,19.0,8.0,28.0,38.0,50.0,29.0,70.0,22.0,18.5,46.75,Moderate Democrat,Moderate Republican,Strong Republican,Policy Expert
636ac91e053af9563ef87d92,dem,Democrat,60,Male,African American/Black,2023-10-05 20:26:44,2023-10-05 20:37:44,On-line sources only,Actively Engaged,control,na,control,0,77.0,23.0,81.0,81.0,73.0,34.0,72.0,76.0,86.0,21.0,86.0,80.0,65.5,63.75,68.25,,,,Politician
610cb35ab502b60058346385,dem,Democrat,33,Female,Caucasian/White,2023-10-05 20:44:41,2023-10-05 20:49:11,On-line sources only,Actively Engaged,repub,against,repub_against,0,100.0,100.0,75.0,100.0,0.0,0.0,0.0,0.0,19.0,25.0,20.0,25.0,93.75,0.0,22.25,Moderate Republican,Independent / non-partisan / politically neutral,Moderate Democrat,AI language model
6300a8230671f0e8b0a7b0f4,dem,Democrat,38,Or do you describe yourself in another way (write in gender identity),Caucasian/White,2023-10-05 20:44:21,2023-10-05 20:51:03,On-line sources only,Actively Engaged,dem,against,dem_against,1,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,5.0,10.0,70.0,0.0,100.0,0.0,21.25,Independent / non-partisan / politically neutral,Strong Republican,Independent / non-partisan / politically neutral,AI language model
60fef851c23277d2a5749b64,dem,Democrat,29,Female,Caucasian/White,2023-10-05 20:39:07,2023-10-05 20:52:52,"Mostly on-line sources, with some television and print news",Actively Engaged,repub,for,repub_for,0,100.0,100.0,100.0,100.0,38.0,17.0,0.0,8.0,72.0,60.0,39.0,48.0,100.0,15.75,54.75,Strong Democrat,Independent / non-partisan / politically neutral,Moderate Democrat,AI language model
62bdcbe0bf0f03430820ad59,dem,Democrat,48,Female,Caucasian/White,2023-10-05 20:51:43,2023-10-05 20:54:50,On-line sources only,Actively Engaged,repub,for,repub_for,0,75.0,50.0,39.0,50.0,95.0,95.0,58.0,95.0,80.0,80.0,92.0,81.0,53.5,85.75,83.25,Independent / non-partisan / politically neutral,Moderate Democrat,Strong Republican,Journalist
60fdb82c66e02b2b47798dc7,dem,Democrat,25,Female,Caucasian/White,2023-10-05 20:52:39,2023-10-05 20:54:52,On-line sources only,Actively Engaged,control,na,control,0,92.0,88.0,85.0,100.0,17.0,33.0,0.0,18.0,11.0,25.0,12.0,15.0,91.25,17.0,15.75,,,,Journalist
62a89318448a8592fc88ee03,dem,Democrat,41,Male,African American/Black,2023-10-05 20:43:12,2023-10-05 21:00:34,On-line sources only,Actively Engaged,dem,for,dem_for,1,90.0,92.0,92.0,90.0,81.0,55.0,30.0,50.0,16.0,12.0,8.0,8.0,91.0,54.0,11.0,Strong Democrat,Independent / non-partisan / politically neutral,Strong Republican,Journalist
63a49d5bb18f18863fe82dae,dem,Democrat,53,Female,Caucasian/White,2023-10-05 20:23:06,2023-10-05 21:00:52,On-line sources only,Actively Engaged,dem,against,dem_against,1,85.0,100.0,96.0,90.0,5.0,10.0,0.0,0.0,75.0,80.0,30.0,20.0,92.75,3.75,51.25,Strong Democrat,Strong Democrat,Strong Democrat,Journalist
6282575ebe32fdc6268babc8,dem,Democrat,51,Female,Caucasian/White,2023-10-05 20:58:03,2023-10-05 21:02:19,On-line sources only,Actively Engaged,human,against,human_against,0,66.0,61.0,95.0,55.0,0.0,2.0,0.0,0.0,96.0,97.0,81.0,80.0,69.25,0.5,88.5,"Other (Libertarian, Green Party, etc.)",Independent / non-partisan / politically neutral,Strong Democrat,Student
611edc7240c940f33a5dd554,dem,Democrat,27,Female,Caucasian/White,2023-10-05 20:36:51,2023-10-05 21:03:47,On-line sources only,Actively Engaged,human,against,human_against,0,100.0,80.0,100.0,91.0,11.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,92.75,6.75,0.0,Strong Republican,Moderate Democrat,Strong Democrat,Professor
651daebc9980deec56738663,dem,Democrat,28,Female,Caucasian/White,2023-10-05 21:04:17,2023-10-05 21:11:49,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,100.0,100.0,100.0,100.0,50.0,53.0,0.0,49.0,19.0,74.0,7.0,8.0,100.0,38.0,27.0,Moderate Democrat,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Journalist
58cefdb030c4cf0001ceb3ac,dem,Democrat,68,Female,Caucasian/White,2023-10-05 21:05:02,2023-10-05 21:12:08,On-line sources only,Actively Engaged,dem,for,dem_for,1,81.0,60.0,60.0,70.0,0.0,0.0,0.0,0.0,72.0,77.0,65.0,71.0,67.75,0.0,71.25,Moderate Democrat,Strong Republican,Independent / non-partisan / politically neutral,Student
63f52af01929360880074598,dem,Democrat,54,Female,Caucasian/White,2023-10-05 21:08:58,2023-10-05 21:13:05,On-line sources only,Actively Engaged,human,for,human_for,0,100.0,100.0,100.0,100.0,0.0,4.0,3.0,0.0,0.0,93.0,2.0,2.0,100.0,1.75,24.25,Strong Democrat,Strong Republican,Strong Republican,AI language model
5f14e65a293e8f0f09dbb2cb,dem,Democrat,37,Female,Caucasian/White,2023-10-05 21:18:35,2023-10-05 21:23:05,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,80.0,80.0,80.0,80.0,0.0,10.0,0.0,0.0,50.0,70.0,50.0,35.0,80.0,2.5,51.25,Independent / non-partisan / politically neutral,Moderate Democrat,Strong Democrat,Journalist
5b15307351caaf0001228d9b,dem,Democrat,33,Female,Caucasian/White,2023-10-05 21:23:09,2023-10-05 21:28:51,On-line sources only,Actively Engaged,dem,against,dem_against,1,57.0,100.0,75.0,76.0,0.0,1.0,0.0,0.0,9.0,25.0,3.0,8.0,77.0,0.25,11.25,Independent / non-partisan / politically neutral,Moderate Democrat,Moderate Democrat,Politician
651c455ed0c3f987bf5e1a72,dem,Democrat,24,Female,African American/Black,2023-10-05 21:20:12,2023-10-05 21:29:57,On-line sources only,Actively Engaged,human,against,human_against,0,90.0,9.0,28.0,16.0,78.0,72.0,32.0,21.0,60.0,62.0,32.0,42.0,35.75,50.75,49.0,Moderate Democrat,Moderate Democrat,Moderate Democrat,Student
61735e55ab7dfe9f9e48cb87,dem,Democrat,28,Female,Caucasian/White,2023-10-05 21:20:14,2023-10-05 21:30:41,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,85.0,75.0,75.0,100.0,5.0,10.0,0.0,0.0,30.0,30.0,20.0,40.0,83.75,3.75,30.0,Moderate Democrat,Moderate Republican,Independent / non-partisan / politically neutral,Activist
5d52d9233d8e6b001b0dcd7f,dem,Democrat,38,Female,Caucasian/White,2023-10-05 21:27:15,2023-10-05 21:33:02,On-line sources only,Actively Engaged,repub,against,repub_against,0,82.0,83.0,70.0,80.0,3.0,30.0,4.0,2.0,0.0,0.0,0.0,0.0,78.75,9.75,0.0,Moderate Republican,Moderate Democrat,Strong Democrat,AI language model
645ab2ad1d9df4d16511cd71,dem,Democrat,49,Female,African American/Black,2023-10-05 21:24:05,2023-10-05 21:33:34,On-line sources only,Actively Engaged,dem,for,dem_for,1,100.0,100.0,100.0,100.0,100.0,92.0,27.0,92.0,80.0,83.0,69.0,50.0,100.0,77.75,70.5,Moderate Democrat,Strong Democrat,Moderate Republican,Student
5fc27b5a13285c0008cc71ab,dem,Democrat,64,Female,Caucasian/White,2023-10-05 21:27:26,2023-10-05 21:34:51,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,70.0,90.0,85.0,70.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,78.75,0.0,1.5,Moderate Republican,Moderate Democrat,Strong Democrat,AI language model
610d4495917435190c998bf3,dem,Democrat,21,Female,Caucasian/White,2023-10-05 21:34:59,2023-10-05 21:40:31,On-line sources only,Actively Engaged,human,for,human_for,0,98.0,98.0,93.0,100.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,97.25,3.5,0.0,Moderate Democrat,Moderate Republican,Strong Republican,AI language model
6112f31f34628c8bc50e3aa7,dem,Democrat,24,Female,Caucasian/White,2023-10-05 21:36:22,2023-10-05 21:41:46,On-line sources only,Actively Engaged,control,na,control,0,55.0,45.0,55.0,43.0,31.0,25.0,32.0,23.0,10.0,34.0,12.0,25.0,49.5,27.75,20.25,,,,AI language model
5c5924c553fba80001bd7ad9,dem,Democrat,37,Female,African American/Black,2023-10-05 21:48:51,2023-10-05 21:55:30,On-line sources only,Actively Engaged,dem,against,dem_against,1,60.0,60.0,70.0,50.0,10.0,12.0,0.0,10.0,55.0,70.0,50.0,90.0,60.0,8.0,66.25,Independent / non-partisan / politically neutral,Moderate Democrat,Strong Democrat,Policy Expert
6314453e0a22cc4e1e66ca08,dem,Democrat,37,Male,Caucasian/White,2023-10-05 21:51:58,2023-10-05 21:56:03,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,100.0,100.0,100.0,100.0,82.0,64.0,50.0,100.0,50.0,50.0,32.0,36.0,100.0,74.0,42.0,Strong Democrat,Strong Democrat,Moderate Republican,AI language model
650c6d9bdfb2c4ad09bff5ff,dem,Democrat,35,Male,Asian or Pacific Islander,2023-10-05 21:45:30,2023-10-05 21:56:26,On-line sources only,Actively Engaged,human,against,human_against,0,90.0,90.0,50.0,85.0,0.0,20.0,0.0,0.0,20.0,50.0,50.0,50.0,78.75,5.0,42.5,Moderate Republican,Independent / non-partisan / politically neutral,Strong Democrat,Politician
